uri,datetime
www.nbcnews.com,2016-11-05T16:21:07
www.nbcnews.com,2016-11-05T17:32:10
www.nbcnews.com,2016-11-06T01:35:31
www.nbcnews.com,2016-11-06T01:35:47
www.nbcnews.com,2016-11-06T06:01:21
www.nbcnews.com,2016-11-06T08:07:08
www.nbcnews.com,2016-11-06T08:07:10
www.nbcnews.com,2016-11-06T08:22:14
www.nbcnews.com,2016-11-06T08:22:21
www.nbcnews.com,2016-11-06T12:51:23
www.nbcnews.com,2016-11-06T15:28:22
www.nbcnews.com,2016-11-06T16:42:09
www.nbcnews.com,2016-11-06T17:31:21
www.nbcnews.com,2016-11-06T19:58:53
www.nbcnews.com,2016-11-06T20:42:40
www.nbcnews.com,2016-11-06T21:17:08
www.nbcnews.com,2016-11-06T21:46:34
www.nbcnews.com,2016-11-07T01:26:46
www.nbcnews.com,2016-11-07T01:46:59
www.nbcnews.com,2016-11-07T01:47:07
www.nbcnews.com,2016-11-07T04:35:11
www.nbcnews.com,2016-11-07T06:41:07
www.nbcnews.com,2016-11-07T07:23:37
www.nbcnews.com,2016-11-07T08:08:38
www.nbcnews.com,2016-11-07T08:08:41
www.nbcnews.com,2016-11-07T14:22:17
www.nbcnews.com,2016-11-07T14:22:42
www.nbcnews.com,2016-11-07T14:28:01
www.nbcnews.com,2016-11-07T14:37:41
www.nbcnews.com,2016-11-07T15:32:08
www.nbcnews.com,2016-11-07T15:51:48
www.nbcnews.com,2016-11-07T16:25:30
www.nbcnews.com,2016-11-07T16:26:17
www.nbcnews.com,2016-11-07T16:26:44
www.nbcnews.com,2016-11-07T16:27:09
www.nbcnews.com,2016-11-07T16:32:53
www.nbcnews.com,2016-11-07T17:23:52
www.nbcnews.com,2016-11-07T17:32:52
www.nbcnews.com,2016-11-07T18:19:09
www.nbcnews.com,2016-11-07T18:35:07
www.nbcnews.com,2016-11-07T18:35:10
www.nbcnews.com,2016-11-07T20:30:12
www.nbcnews.com,2016-11-07T20:30:14
www.nbcnews.com,2016-11-07T20:35:30
www.nbcnews.com,2016-11-07T20:41:36
www.nbcnews.com,2016-11-07T21:56:33
www.nbcnews.com,2016-11-07T21:56:36
www.nbcnews.com,2016-11-07T22:05:00
www.nbcnews.com,2016-11-07T22:05:01
www.nbcnews.com,2016-11-07T22:09:59
www.nbcnews.com,2016-11-07T22:10:03
www.nbcnews.com,2016-11-07T22:29:02
www.nbcnews.com,2016-11-07T22:29:06
www.nbcnews.com,2016-11-07T22:53:31
www.nbcnews.com,2016-11-07T23:17:28
www.nbcnews.com,2016-11-07T23:32:38
www.nbcnews.com,2016-11-07T23:56:51
www.nbcnews.com,2016-11-08T00:06:04
www.nbcnews.com,2016-11-08T00:10:58
www.nbcnews.com,2016-11-08T00:19:05
www.nbcnews.com,2016-11-08T00:19:09
www.nbcnews.com,2016-11-08T00:22:04
www.nbcnews.com,2016-11-08T01:03:33
www.nbcnews.com,2016-11-08T01:07:24
www.nbcnews.com,2016-11-08T01:17:49
www.nbcnews.com,2016-11-08T01:38:15
www.nbcnews.com,2016-11-08T01:38:51
www.nbcnews.com,2016-11-08T02:06:53
www.nbcnews.com,2016-11-08T02:08:18
www.nbcnews.com,2016-11-08T02:33:50
www.nbcnews.com,2016-11-08T02:44:02
www.nbcnews.com,2016-11-08T03:42:50
www.nbcnews.com,2016-11-08T04:23:11
www.nbcnews.com,2016-11-08T06:42:46
www.nbcnews.com,2016-11-08T06:46:24
www.nbcnews.com,2016-11-08T08:09:03
www.nbcnews.com,2016-11-08T08:09:06
www.nbcnews.com,2016-11-08T09:01:11
www.nbcnews.com,2016-11-08T09:50:46
www.nbcnews.com,2016-11-08T09:56:49
www.nbcnews.com,2016-11-08T11:05:19
www.nbcnews.com,2016-11-08T11:22:38
www.nbcnews.com,2016-11-08T11:32:28
www.nbcnews.com,2016-11-08T12:09:36
www.nbcnews.com,2016-11-08T12:09:37
www.nbcnews.com,2016-11-08T12:15:04
www.nbcnews.com,2016-11-08T12:55:22
www.nbcnews.com,2016-11-08T13:58:43
www.nbcnews.com,2016-11-08T15:36:43
www.nbcnews.com,2016-11-08T15:36:45
www.nbcnews.com,2016-11-08T16:12:59
www.nbcnews.com,2016-11-08T16:14:31
www.nbcnews.com,2016-11-08T16:14:33
www.nbcnews.com,2016-11-08T17:54:48
www.nbcnews.com,2016-11-08T18:33:22
www.nbcnews.com,2016-11-08T18:33:28
www.nbcnews.com,2016-11-08T18:48:00
www.nbcnews.com,2016-11-08T18:54:56
www.nbcnews.com,2016-11-08T18:54:57
www.nbcnews.com,2016-11-08T19:34:43
www.nbcnews.com,2016-11-08T20:06:28
www.nbcnews.com,2016-11-08T21:16:54
www.nbcnews.com,2016-11-08T22:17:18
www.nbcnews.com,2016-11-08T22:30:36
www.nbcnews.com,2016-11-08T22:30:37
www.nbcnews.com,2016-11-08T22:35:42
www.nbcnews.com,2016-11-08T22:35:43
www.nbcnews.com,2016-11-08T22:41:20
www.nbcnews.com,2016-11-08T22:41:21
www.nbcnews.com,2016-11-08T22:45:32
www.nbcnews.com,2016-11-08T22:45:33
www.nbcnews.com,2016-11-08T22:49:03
www.nbcnews.com,2016-11-08T23:06:32
www.nbcnews.com,2016-11-09T00:06:14
www.nbcnews.com,2016-11-09T00:35:54
www.nbcnews.com,2016-11-09T00:55:29
www.nbcnews.com,2016-11-09T01:15:06
www.nbcnews.com,2016-11-09T01:36:04
www.nbcnews.com,2016-11-09T01:36:44
www.nbcnews.com,2016-11-09T01:39:22
www.nbcnews.com,2016-11-09T02:52:24
www.nbcnews.com,2016-11-09T06:39:17
www.nbcnews.com,2016-11-09T07:44:38
www.nbcnews.com,2016-11-09T07:45:04
www.nbcnews.com,2016-11-09T08:17:25
www.nbcnews.com,2016-11-09T08:17:41
www.nbcnews.com,2016-11-09T10:12:28
www.nbcnews.com,2016-11-09T12:45:42
www.nbcnews.com,2016-11-09T12:45:43
www.nbcnews.com,2016-11-09T13:32:14
www.nbcnews.com,2016-11-09T13:37:14
www.nbcnews.com,2016-11-09T17:07:17
www.nbcnews.com,2016-11-09T17:29:37
www.nbcnews.com,2016-11-09T17:55:02
www.nbcnews.com,2016-11-09T17:55:08
www.nbcnews.com,2016-11-09T17:59:42
www.nbcnews.com,2016-11-09T18:01:13
www.nbcnews.com,2016-11-09T18:33:30
www.nbcnews.com,2016-11-09T18:33:40
www.nbcnews.com,2016-11-09T19:19:10
www.nbcnews.com,2016-11-09T22:59:49
www.nbcnews.com,2016-11-09T23:21:01
www.nbcnews.com,2016-11-09T23:21:02
www.nbcnews.com,2016-11-09T23:29:09
www.nbcnews.com,2016-11-09T23:29:11
www.nbcnews.com,2016-11-09T23:43:26
www.nbcnews.com,2016-11-09T23:43:29
www.nbcnews.com,2016-11-09T23:54:05
www.nbcnews.com,2016-11-10T00:05:06
www.nbcnews.com,2016-11-10T00:08:43
www.nbcnews.com,2016-11-10T00:21:20
www.nbcnews.com,2016-11-10T00:21:20
www.nbcnews.com,2016-11-10T01:14:50
www.nbcnews.com,2016-11-10T01:36:04
www.nbcnews.com,2016-11-10T01:36:35
www.nbcnews.com,2016-11-10T01:45:03
www.nbcnews.com,2016-11-10T03:38:39
www.nbcnews.com,2016-11-10T04:14:10
www.nbcnews.com,2016-11-10T04:23:08
www.nbcnews.com,2016-11-10T04:34:00
www.nbcnews.com,2016-11-10T05:49:00
www.nbcnews.com,2016-11-10T05:49:05
www.nbcnews.com,2016-11-10T07:25:11
www.nbcnews.com,2016-11-10T07:35:10
www.nbcnews.com,2016-11-10T08:10:09
www.nbcnews.com,2016-11-10T08:10:17
www.nbcnews.com,2016-11-10T09:10:34
www.nbcnews.com,2016-11-10T09:16:55
www.nbcnews.com,2016-11-10T10:34:31
www.nbcnews.com,2016-11-10T11:53:29
www.nbcnews.com,2016-11-10T12:09:54
www.nbcnews.com,2016-11-10T13:23:26
www.nbcnews.com,2016-11-10T16:04:36
www.nbcnews.com,2016-11-10T17:38:59
www.nbcnews.com,2016-11-10T21:06:17
www.nbcnews.com,2016-11-10T21:06:19
www.nbcnews.com,2016-11-10T23:34:03
www.nbcnews.com,2016-11-10T23:35:00
www.nbcnews.com,2016-11-11T00:00:51
www.nbcnews.com,2016-11-11T00:00:52
www.nbcnews.com,2016-11-11T00:11:55
www.nbcnews.com,2016-11-11T00:12:01
www.nbcnews.com,2016-11-11T00:25:07
www.nbcnews.com,2016-11-11T00:51:17
www.nbcnews.com,2016-11-11T01:00:37
www.nbcnews.com,2016-11-11T01:00:39
www.nbcnews.com,2016-11-11T01:39:36
www.nbcnews.com,2016-11-11T01:40:58
www.nbcnews.com,2016-11-11T01:46:39
www.nbcnews.com,2016-11-11T02:24:18
www.nbcnews.com,2016-11-11T03:47:55
www.nbcnews.com,2016-11-11T03:47:55
www.nbcnews.com,2016-11-11T05:07:55
www.nbcnews.com,2016-11-11T06:49:38
www.nbcnews.com,2016-11-11T07:52:34
www.nbcnews.com,2016-11-11T08:06:45
www.nbcnews.com,2016-11-11T08:14:17
www.nbcnews.com,2016-11-11T08:14:22
www.nbcnews.com,2016-11-11T08:22:21
www.nbcnews.com,2016-11-11T09:08:02
www.nbcnews.com,2016-11-11T13:15:19
www.nbcnews.com,2016-11-11T15:01:43
www.nbcnews.com,2016-11-11T17:20:59
www.nbcnews.com,2016-11-11T18:11:53
www.nbcnews.com,2016-11-11T18:35:47
www.nbcnews.com,2016-11-11T18:36:00
www.nbcnews.com,2016-11-12T00:49:54
www.nbcnews.com,2016-11-12T00:50:00
www.nbcnews.com,2016-11-12T01:00:26
www.nbcnews.com,2016-11-12T01:17:24
www.nbcnews.com,2016-11-12T01:17:26
www.nbcnews.com,2016-11-12T01:22:15
www.nbcnews.com,2016-11-12T01:28:33
www.nbcnews.com,2016-11-12T01:28:37
www.nbcnews.com,2016-11-12T01:36:20
www.nbcnews.com,2016-11-12T01:36:42
www.nbcnews.com,2016-11-12T01:45:28
www.nbcnews.com,2016-11-12T01:58:38
www.nbcnews.com,2016-11-12T01:58:44
www.nbcnews.com,2016-11-12T02:38:13
www.nbcnews.com,2016-11-12T02:40:45
www.nbcnews.com,2016-11-12T03:10:39
www.nbcnews.com,2016-11-12T04:32:38
www.nbcnews.com,2016-11-12T08:07:04
www.nbcnews.com,2016-11-12T08:07:09
www.nbcnews.com,2016-11-12T09:21:38
www.nbcnews.com,2016-11-12T09:21:42
www.nbcnews.com,2016-11-12T09:26:58
www.nbcnews.com,2016-11-12T15:41:41
www.nbcnews.com,2016-11-12T17:34:49
www.nbcnews.com,2016-11-12T18:09:25
www.nbcnews.com,2016-11-12T18:09:31
www.nbcnews.com,2016-11-13T01:33:00
www.nbcnews.com,2016-11-13T01:33:04
www.nbcnews.com,2016-11-13T01:38:05
www.nbcnews.com,2016-11-13T01:38:28
www.nbcnews.com,2016-11-13T01:43:55
www.nbcnews.com,2016-11-13T02:02:39
www.nbcnews.com,2016-11-13T02:02:40
www.nbcnews.com,2016-11-13T02:06:14
www.nbcnews.com,2016-11-13T02:13:14
www.nbcnews.com,2016-11-13T02:13:19
www.nbcnews.com,2016-11-13T02:47:04
www.nbcnews.com,2016-11-13T03:38:03
www.nbcnews.com,2016-11-13T03:49:29
www.nbcnews.com,2016-11-13T03:49:33
www.nbcnews.com,2016-11-13T04:19:58
www.nbcnews.com,2016-11-13T04:22:13
www.nbcnews.com,2016-11-13T05:01:53
www.nbcnews.com,2016-11-13T05:04:59
www.nbcnews.com,2016-11-13T05:46:44
www.nbcnews.com,2016-11-13T06:11:22
www.nbcnews.com,2016-11-13T08:07:46
www.nbcnews.com,2016-11-13T08:07:51
www.nbcnews.com,2016-11-13T12:17:57
www.nbcnews.com,2016-11-13T12:25:48
www.nbcnews.com,2016-11-13T12:43:48
www.nbcnews.com,2016-11-13T14:00:20
www.nbcnews.com,2016-11-13T15:49:32
www.nbcnews.com,2016-11-13T17:36:47
www.nbcnews.com,2016-11-13T18:38:54
www.nbcnews.com,2016-11-13T18:39:14
www.nbcnews.com,2016-11-14T00:52:26
www.nbcnews.com,2016-11-14T01:35:50
www.nbcnews.com,2016-11-14T01:36:51
www.nbcnews.com,2016-11-14T01:58:00
www.nbcnews.com,2016-11-14T01:58:01
www.nbcnews.com,2016-11-14T02:10:51
www.nbcnews.com,2016-11-14T02:27:46
www.nbcnews.com,2016-11-14T02:27:47
www.nbcnews.com,2016-11-14T02:31:04
www.nbcnews.com,2016-11-14T02:43:35
www.nbcnews.com,2016-11-14T02:43:39
www.nbcnews.com,2016-11-14T02:53:38
www.nbcnews.com,2016-11-14T03:15:28
www.nbcnews.com,2016-11-14T04:52:44
www.nbcnews.com,2016-11-14T04:55:00
www.nbcnews.com,2016-11-14T05:22:37
www.nbcnews.com,2016-11-14T06:33:32
www.nbcnews.com,2016-11-14T08:07:37
www.nbcnews.com,2016-11-14T08:07:41
www.nbcnews.com,2016-11-14T08:20:59
www.nbcnews.com,2016-11-14T12:12:15
www.nbcnews.com,2016-11-14T13:36:48
www.nbcnews.com,2016-11-14T17:34:37
www.nbcnews.com,2016-11-14T19:25:10
www.nbcnews.com,2016-11-14T19:25:37
www.nbcnews.com,2016-11-14T20:04:27
www.nbcnews.com,2016-11-14T20:43:08
www.nbcnews.com,2016-11-14T20:43:11
www.nbcnews.com,2016-11-14T21:21:32
www.nbcnews.com,2016-11-14T22:06:34
www.nbcnews.com,2016-11-14T22:06:37
www.nbcnews.com,2016-11-14T23:08:24
www.nbcnews.com,2016-11-14T23:08:29
www.nbcnews.com,2016-11-14T23:34:05
www.nbcnews.com,2016-11-14T23:41:39
www.nbcnews.com,2016-11-14T23:41:42
www.nbcnews.com,2016-11-14T23:56:05
www.nbcnews.com,2016-11-14T23:56:12
www.nbcnews.com,2016-11-15T00:27:02
www.nbcnews.com,2016-11-15T01:18:10
www.nbcnews.com,2016-11-15T01:40:32
www.nbcnews.com,2016-11-15T01:42:53
www.nbcnews.com,2016-11-15T01:43:56
www.nbcnews.com,2016-11-15T01:49:40
www.nbcnews.com,2016-11-15T02:07:32
www.nbcnews.com,2016-11-15T02:32:25
www.nbcnews.com,2016-11-15T03:04:17
www.nbcnews.com,2016-11-15T03:04:22
www.nbcnews.com,2016-11-15T03:05:04
www.nbcnews.com,2016-11-15T03:05:15
www.nbcnews.com,2016-11-15T03:15:54
www.nbcnews.com,2016-11-15T03:16:51
www.nbcnews.com,2016-11-15T03:16:52
www.nbcnews.com,2016-11-15T03:26:41
www.nbcnews.com,2016-11-15T03:57:16
www.nbcnews.com,2016-11-15T03:57:18
www.nbcnews.com,2016-11-15T05:27:09
www.nbcnews.com,2016-11-15T05:27:12
www.nbcnews.com,2016-11-15T05:36:49
www.nbcnews.com,2016-11-15T06:02:57
www.nbcnews.com,2016-11-15T06:24:52
www.nbcnews.com,2016-11-15T06:59:47
www.nbcnews.com,2016-11-15T08:03:15
www.nbcnews.com,2016-11-15T08:08:03
www.nbcnews.com,2016-11-15T08:08:07
www.nbcnews.com,2016-11-15T08:11:20
www.nbcnews.com,2016-11-15T12:11:36
www.nbcnews.com,2016-11-15T12:42:35
www.nbcnews.com,2016-11-15T12:42:39
www.nbcnews.com,2016-11-15T12:46:33
www.nbcnews.com,2016-11-15T14:07:19
www.nbcnews.com,2016-11-15T14:07:40
www.nbcnews.com,2016-11-15T15:41:54
www.nbcnews.com,2016-11-15T15:46:26
www.nbcnews.com,2016-11-15T17:42:51
www.nbcnews.com,2016-11-15T18:02:01
www.nbcnews.com,2016-11-15T18:02:01
www.nbcnews.com,2016-11-15T18:34:11
www.nbcnews.com,2016-11-15T18:34:13
www.nbcnews.com,2016-11-15T18:34:34
www.nbcnews.com,2016-11-16T00:29:55
www.nbcnews.com,2016-11-16T00:30:14
www.nbcnews.com,2016-11-16T01:13:34
www.nbcnews.com,2016-11-16T01:38:19
www.nbcnews.com,2016-11-16T01:39:16
www.nbcnews.com,2016-11-16T01:54:16
www.nbcnews.com,2016-11-16T01:54:20
www.nbcnews.com,2016-11-16T07:25:05
www.nbcnews.com,2016-11-16T07:28:15
www.nbcnews.com,2016-11-16T08:17:04
www.nbcnews.com,2016-11-16T08:17:11
www.nbcnews.com,2016-11-16T11:15:53
www.nbcnews.com,2016-11-16T11:15:54
www.nbcnews.com,2016-11-16T17:44:55
www.nbcnews.com,2016-11-16T19:25:41
www.nbcnews.com,2016-11-16T19:25:57
www.nbcnews.com,2016-11-16T19:43:05
www.nbcnews.com,2016-11-17T00:42:18
www.nbcnews.com,2016-11-17T01:13:27
www.nbcnews.com,2016-11-17T01:13:51
www.nbcnews.com,2016-11-17T01:37:55
www.nbcnews.com,2016-11-17T01:38:04
www.nbcnews.com,2016-11-17T08:07:50
www.nbcnews.com,2016-11-17T08:07:52
www.nbcnews.com,2016-11-17T15:24:08
www.nbcnews.com,2016-11-17T17:39:29
www.nbcnews.com,2016-11-17T18:34:58
www.nbcnews.com,2016-11-17T18:35:00
www.nbcnews.com,2016-11-17T19:11:56
www.nbcnews.com,2016-11-17T19:37:28
www.nbcnews.com,2016-11-17T20:41:21
www.nbcnews.com,2016-11-17T20:41:24
www.nbcnews.com,2016-11-18T01:45:21
www.nbcnews.com,2016-11-18T01:46:19
www.nbcnews.com,2016-11-18T05:13:23
www.nbcnews.com,2016-11-18T05:13:33
www.nbcnews.com,2016-11-18T06:13:34
www.nbcnews.com,2016-11-18T08:14:16
www.nbcnews.com,2016-11-18T08:14:20
www.nbcnews.com,2016-11-18T09:31:32
www.nbcnews.com,2016-11-18T13:18:06
www.nbcnews.com,2016-11-18T14:05:14
www.nbcnews.com,2016-11-18T14:05:22
www.nbcnews.com,2016-11-18T16:49:46
www.nbcnews.com,2016-11-18T17:28:55
www.nbcnews.com,2016-11-18T18:03:13
www.nbcnews.com,2016-11-18T18:03:14
www.nbcnews.com,2016-11-18T18:34:10
www.nbcnews.com,2016-11-18T18:34:19
www.nbcnews.com,2016-11-18T20:24:26
www.nbcnews.com,2016-11-18T20:24:37
www.nbcnews.com,2016-11-18T21:52:36
www.nbcnews.com,2016-11-18T22:42:12
www.nbcnews.com,2016-11-18T23:24:42
www.nbcnews.com,2016-11-18T23:29:28
www.nbcnews.com,2016-11-19T01:36:02
www.nbcnews.com,2016-11-19T01:36:56
www.nbcnews.com,2016-11-19T02:35:13
www.nbcnews.com,2016-11-19T02:35:15
www.nbcnews.com,2016-11-19T02:41:55
www.nbcnews.com,2016-11-19T02:41:56
www.nbcnews.com,2016-11-19T02:48:03
www.nbcnews.com,2016-11-19T02:59:41
www.nbcnews.com,2016-11-19T02:59:43
www.nbcnews.com,2016-11-19T03:04:45
www.nbcnews.com,2016-11-19T03:37:06
www.nbcnews.com,2016-11-19T03:37:10
www.nbcnews.com,2016-11-19T03:38:56
www.nbcnews.com,2016-11-19T04:01:30
www.nbcnews.com,2016-11-19T07:22:18
www.nbcnews.com,2016-11-19T07:22:25
www.nbcnews.com,2016-11-19T08:11:30
www.nbcnews.com,2016-11-19T08:15:01
www.nbcnews.com,2016-11-19T08:15:02
www.nbcnews.com,2016-11-19T10:03:51
www.nbcnews.com,2016-11-19T16:43:50
www.nbcnews.com,2016-11-19T18:17:49
www.nbcnews.com,2016-11-19T18:42:50
www.nbcnews.com,2016-11-19T18:43:00
www.nbcnews.com,2016-11-20T01:15:54
www.nbcnews.com,2016-11-20T01:42:55
www.nbcnews.com,2016-11-20T01:44:18
www.nbcnews.com,2016-11-20T02:50:24
www.nbcnews.com,2016-11-20T02:50:27
www.nbcnews.com,2016-11-20T03:18:27
www.nbcnews.com,2016-11-20T03:18:29
www.nbcnews.com,2016-11-20T03:29:11
www.nbcnews.com,2016-11-20T03:29:14
www.nbcnews.com,2016-11-20T03:42:49
www.nbcnews.com,2016-11-20T04:02:18
www.nbcnews.com,2016-11-20T05:08:26
www.nbcnews.com,2016-11-20T05:10:24
www.nbcnews.com,2016-11-20T08:11:23
www.nbcnews.com,2016-11-20T08:11:28
www.nbcnews.com,2016-11-20T09:56:00
www.nbcnews.com,2016-11-20T11:53:55
www.nbcnews.com,2016-11-20T11:53:55
www.nbcnews.com,2016-11-20T13:57:48
www.nbcnews.com,2016-11-20T15:06:28
www.nbcnews.com,2016-11-20T15:20:53
www.nbcnews.com,2016-11-20T17:28:50
www.nbcnews.com,2016-11-20T19:07:28
www.nbcnews.com,2016-11-20T19:07:29
www.nbcnews.com,2016-11-20T19:08:05
www.nbcnews.com,2016-11-20T19:08:08
www.nbcnews.com,2016-11-20T20:35:00
www.nbcnews.com,2016-11-20T20:41:52
www.nbcnews.com,2016-11-21T02:18:27
www.nbcnews.com,2016-11-21T02:19:27
www.nbcnews.com,2016-11-21T04:20:49
www.nbcnews.com,2016-11-21T04:20:52
www.nbcnews.com,2016-11-21T04:29:09
www.nbcnews.com,2016-11-21T04:29:17
www.nbcnews.com,2016-11-21T04:32:37
www.nbcnews.com,2016-11-21T04:32:41
www.nbcnews.com,2016-11-21T04:54:33
www.nbcnews.com,2016-11-21T05:12:47
www.nbcnews.com,2016-11-21T06:20:00
www.nbcnews.com,2016-11-21T06:59:40
www.nbcnews.com,2016-11-21T08:11:28
www.nbcnews.com,2016-11-21T08:11:34
www.nbcnews.com,2016-11-21T15:56:56
www.nbcnews.com,2016-11-21T17:43:01
www.nbcnews.com,2016-11-21T18:44:27
www.nbcnews.com,2016-11-21T18:45:00
www.nbcnews.com,2016-11-21T19:05:05
www.nbcnews.com,2016-11-21T19:05:20
www.nbcnews.com,2016-11-21T22:31:14
www.nbcnews.com,2016-11-21T22:31:15
www.nbcnews.com,2016-11-21T23:46:20
www.nbcnews.com,2016-11-21T23:46:24
www.nbcnews.com,2016-11-21T23:47:21
www.nbcnews.com,2016-11-22T00:18:50
www.nbcnews.com,2016-11-22T00:22:07
www.nbcnews.com,2016-11-22T00:24:07
www.nbcnews.com,2016-11-22T00:24:07
www.nbcnews.com,2016-11-22T01:01:50
www.nbcnews.com,2016-11-22T01:13:52
www.nbcnews.com,2016-11-22T01:21:47
www.nbcnews.com,2016-11-22T01:32:02
www.nbcnews.com,2016-11-22T02:06:26
www.nbcnews.com,2016-11-22T02:06:57
www.nbcnews.com,2016-11-22T02:27:15
www.nbcnews.com,2016-11-22T02:27:16
www.nbcnews.com,2016-11-22T02:51:01
www.nbcnews.com,2016-11-22T04:31:53
www.nbcnews.com,2016-11-22T04:31:54
www.nbcnews.com,2016-11-22T04:41:06
www.nbcnews.com,2016-11-22T04:41:16
www.nbcnews.com,2016-11-22T05:18:31
www.nbcnews.com,2016-11-22T05:30:59
www.nbcnews.com,2016-11-22T05:55:39
www.nbcnews.com,2016-11-22T07:25:00
www.nbcnews.com,2016-11-22T07:37:07
www.nbcnews.com,2016-11-22T08:18:43
www.nbcnews.com,2016-11-22T08:21:51
www.nbcnews.com,2016-11-22T08:21:57
www.nbcnews.com,2016-11-22T08:36:12
www.nbcnews.com,2016-11-22T09:47:36
www.nbcnews.com,2016-11-22T09:47:41
www.nbcnews.com,2016-11-22T12:58:56
www.nbcnews.com,2016-11-22T14:30:35
www.nbcnews.com,2016-11-22T17:52:13
www.nbcnews.com,2016-11-22T18:34:34
www.nbcnews.com,2016-11-22T18:34:36
www.nbcnews.com,2016-11-22T19:05:21
www.nbcnews.com,2016-11-22T19:05:28
www.nbcnews.com,2016-11-22T20:18:02
www.nbcnews.com,2016-11-22T20:18:04
www.nbcnews.com,2016-11-22T20:31:37
www.nbcnews.com,2016-11-22T20:31:39
www.nbcnews.com,2016-11-22T22:14:53
www.nbcnews.com,2016-11-22T22:17:02
www.nbcnews.com,2016-11-22T22:17:03
www.nbcnews.com,2016-11-22T22:18:15
www.nbcnews.com,2016-11-22T22:49:41
www.nbcnews.com,2016-11-22T22:49:42
www.nbcnews.com,2016-11-23T01:37:08
www.nbcnews.com,2016-11-23T01:37:45
www.nbcnews.com,2016-11-23T04:58:18
www.nbcnews.com,2016-11-23T04:58:20
www.nbcnews.com,2016-11-23T05:09:04
www.nbcnews.com,2016-11-23T05:09:13
www.nbcnews.com,2016-11-23T05:59:22
www.nbcnews.com,2016-11-23T05:59:26
www.nbcnews.com,2016-11-23T06:15:50
www.nbcnews.com,2016-11-23T07:57:54
www.nbcnews.com,2016-11-23T08:06:57
www.nbcnews.com,2016-11-23T08:07:01
www.nbcnews.com,2016-11-23T08:56:27
www.nbcnews.com,2016-11-23T12:41:03
www.nbcnews.com,2016-11-23T14:05:23
www.nbcnews.com,2016-11-23T14:05:29
www.nbcnews.com,2016-11-23T14:11:53
www.nbcnews.com,2016-11-23T14:28:32
www.nbcnews.com,2016-11-23T14:32:46
www.nbcnews.com,2016-11-23T16:01:02
www.nbcnews.com,2016-11-23T17:36:48
www.nbcnews.com,2016-11-23T18:16:08
www.nbcnews.com,2016-11-23T18:27:25
www.nbcnews.com,2016-11-23T18:43:38
www.nbcnews.com,2016-11-23T19:05:33
www.nbcnews.com,2016-11-23T19:05:38
www.nbcnews.com,2016-11-23T19:42:02
www.nbcnews.com,2016-11-23T19:42:05
www.nbcnews.com,2016-11-23T20:53:41
www.nbcnews.com,2016-11-23T20:53:44
www.nbcnews.com,2016-11-23T22:12:52
www.nbcnews.com,2016-11-23T22:25:29
www.nbcnews.com,2016-11-23T23:01:51
www.nbcnews.com,2016-11-23T23:02:33
www.nbcnews.com,2016-11-23T23:27:45
www.nbcnews.com,2016-11-23T23:28:00
www.nbcnews.com,2016-11-24T01:44:21
www.nbcnews.com,2016-11-24T01:48:28
www.nbcnews.com,2016-11-24T05:20:01
www.nbcnews.com,2016-11-24T05:20:02
www.nbcnews.com,2016-11-24T05:30:11
www.nbcnews.com,2016-11-24T05:30:16
www.nbcnews.com,2016-11-24T06:17:21
www.nbcnews.com,2016-11-24T06:32:11
www.nbcnews.com,2016-11-24T08:01:55
www.nbcnews.com,2016-11-24T08:04:51
www.nbcnews.com,2016-11-24T08:31:14
www.nbcnews.com,2016-11-24T08:31:16
www.nbcnews.com,2016-11-24T15:12:09
www.nbcnews.com,2016-11-24T17:27:54
www.nbcnews.com,2016-11-24T17:53:19
www.nbcnews.com,2016-11-24T18:33:36
www.nbcnews.com,2016-11-24T18:33:41
www.nbcnews.com,2016-11-24T19:51:32
www.nbcnews.com,2016-11-24T20:59:28
www.nbcnews.com,2016-11-24T20:59:38
www.nbcnews.com,2016-11-24T22:18:14
www.nbcnews.com,2016-11-25T02:10:08
www.nbcnews.com,2016-11-25T02:15:45
www.nbcnews.com,2016-11-25T02:26:24
www.nbcnews.com,2016-11-25T05:51:47
www.nbcnews.com,2016-11-25T05:51:50
www.nbcnews.com,2016-11-25T05:52:44
www.nbcnews.com,2016-11-25T05:52:45
www.nbcnews.com,2016-11-25T06:02:47
www.nbcnews.com,2016-11-25T06:02:51
www.nbcnews.com,2016-11-25T06:48:15
www.nbcnews.com,2016-11-25T06:54:53
www.nbcnews.com,2016-11-25T08:08:01
www.nbcnews.com,2016-11-25T08:14:52
www.nbcnews.com,2016-11-25T08:14:58
www.nbcnews.com,2016-11-25T09:01:23
www.nbcnews.com,2016-11-25T10:04:38
www.nbcnews.com,2016-11-25T10:04:43
www.nbcnews.com,2016-11-25T10:05:51
www.nbcnews.com,2016-11-25T12:07:38
www.nbcnews.com,2016-11-25T12:46:39
www.nbcnews.com,2016-11-25T14:21:44
www.nbcnews.com,2016-11-25T16:59:18
www.nbcnews.com,2016-11-25T17:21:42
www.nbcnews.com,2016-11-25T17:25:00
www.nbcnews.com,2016-11-26T01:35:33
www.nbcnews.com,2016-11-26T01:40:02
www.nbcnews.com,2016-11-26T01:40:32
www.nbcnews.com,2016-11-26T02:20:17
www.nbcnews.com,2016-11-26T06:34:32
www.nbcnews.com,2016-11-26T06:34:33
www.nbcnews.com,2016-11-26T06:45:42
www.nbcnews.com,2016-11-26T06:45:44
